1,886;1,201;True
3,26;1,182;False
-3,865;3,672;False
1,498;2,655;True
-2,571;-1,849;True
-1,303;-2,848;True
-3,053;-3,735;True
-1,284;-0,502;False
-2,454;0,783;False
2,511;4,626;True
2,321;-2,747;False
-0,095;2,185;True
3,938;1,79;False
3,45;-0,234;False
3,056;0,043;False
2,814;4,723;True
3,67;-1,43;False
4,04;3,73;True
-4,769;-3,67;True
-3,594;-4,021;True
-3,953;-4,158;True
1,532;-3,514;False
-1,946;-2,725;True
4,442;-1,301;False
4,958;-4,49;False
-2,19;3,7;False
-0,943;-0,535;True
0,293;-0,367;False
-3,704;-3,925;True
2,244;-0,655;False
-4,778;-3,268;True
4,599;2,386;True
0,337;-1,026;False
-1,518;3,377;False
-2,775;-0,014;False
-0,733;-3,784;True
-0,623;1,532;False
3,579;1,479;False
0,72;-1,581;False
-0,869;1,663;False
2,348;-0,249;False
-0,192;2,546;True
-2,767;4,114;False
0,666;-0,794;False
3,277;-0,593;False
2,434;4,156;True
-0,914;2,06;False
-4,243;4,315;False
-3,757;4,146;False
1,149;4,08;True
3,793;-3,935;False
-3,526;-0,029;False
1,243;-3,406;False
-0,677;2,525;True
0,886;3,814;True
3,913;2,877;True
1,944;-4,419;False
1,997;0,471;False
1,924;-2,947;False
0,153;1,223;True
3,308;4,276;True
-4,9;2,818;False
2,552;0,111;False
2,13;2,317;True
0,774;4,264;True
0,236;1,574;True
2,27;0,05;False
2,869;1,283;False
-1,722;4,837;False
-3,697;-4,36;True
-0,209;3,141;True
3,32;4,463;True
0,494;4,558;True
-2,788;-1,495;True
-4,937;0,287;False
-2,609;4,19;False
-1,006;4,926;True
-4,228;4,517;False
-4,035;-1,345;False
2,419;-3,868;False
-0,537;2,006;True
-3,249;1,622;False
-1,422;-2,661;True
-4,393;-3,107;True
-2,288;-4,286;True
-2,807;2,087;False
-4,25;-0,487;False
-3,567;-4,833;True
-4,043;-4,363;True
-2,676;2,995;False
-2,101;-1,374;True
2,254;-4,512;False
1,872;1,046;True
-2,42;2,345;False
-0,722;3,352;True
0,318;4,622;True
-2,582;-4,829;True
1,176;2,784;True
1,39;-3,303;False
0,884;-1,844;False
3,951;-4,681;False
-4,207;4,349;False
-1,907;0,304;False
3,44;4,48;True
3,493;-4,395;False
3,56;-4,672;False
-3,668;4,425;False
3,234;-4,162;False
4,752;-3,737;False
4,75;2,532;True
4,758;-1,738;False
2,615;-0,64;False
0,396;-2,429;True
-0,33;-4,421;True
3,337;-1,351;False
-1,223;4,259;False
-0,247;4,168;True
4,044;-2,42;False
-2,167;2,905;False
2,394;-3,432;False
2,606;-1,9;False
3,852;-1,327;False
4,792;-0,009;False
3,291;-2,007;False
-3,063;0,338;False
3,032;0,127;False
-3,052;3,352;False
-1,603;0,689;False
-2,297;1,433;False
-1,047;-4,478;True
-4,365;2,861;False
-3,857;-0,156;False
1,828;4,301;True
0,575;-2,837;True
-4,619;0,654;False
3,005;-3,153;False
-1,131;3,181;False
4,926;1,658;False
-0,59;-1,057;True
-0,432;-4,595;True
-0,719;-3,323;True
